OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
3750,2007-10-27,20.82,-58.14,765,0
3752,2002-04-01,20.85,-157.7,1028,0
3755,2000-11-03,20.91,-58.99,2160,0
3758,2000-05-22,20.93,-73.74,3927,0
3759,2000-05-22,20.93,-73.74,1620,0
3760,2002-11-03,20.93,-57.13,1080,0
3761,2003-02-11,20.94,-157.49,21384,0
3764,2000-02-27,20.95,-68.11,0,0
3765,2000-02-27,20.97,-68.11,0,0
3766,2002-02-26,20.97,-68.21,1620,0
3769,2002-11-12,20.99,-109.22,0,0
3774,2007-02-22,21.03,-69.39,1350,0
3776,2001-05-14,21.04,-65.5,19798,0
3785,2001-02-21,21.12,-69.31,0,0
3787,2001-02-19,21.15,-73.97,540,0
3788,2003-11-14,21.15,-142.77,540,0
3789,2005-05-12,21.15,-64.42,7919,0
3790,2012-06-29,21.15,-142.77,101980,0
3791,2012-10-26,21.15,-142.77,20510,0
3792,2008-04-10,21.16,-68.33,4154,0
3795,2008-03-04,21.17,-71.41,551,0
3796,2003-02-10,21.18,-157.79,6352,0
3797,2003-04-05,21.18,-73.64,0,0
3799,2001-03-13,21.21,-84.68,2160,0
3801,2007-10-26,21.22,-58,1081,0
3802,2000-02-23,21.23,-73.83,540,0
3803,2002-11-12,21.24,-108.73,0,0
3804,2007-05-14,21.28,-64.95,16511,0
3807,2004-04-04,21.31,-73.64,49676,0
3810,2006-10-29,21.32,-60.14,3085,0
3811,2001-05-15,21.34,-65.65,3240,0
3812,2001-05-15,21.34,-65.65,4860,0
3813,2003-02-23,21.34,-74.45,540,0
3814,2002-12-11,21.35,-110.61,0,0
3820,2001-03-14,21.39,-81.96,5400,0
3821,2001-04-20,21.4,-60.73,5940,0
3822,2001-10-29,21.4,-59.45,2160,0
3823,2000-02-26,21.41,-68.33,0,0
3824,2002-11-11,21.41,-108.34,0,0
3825,2003-11-13,21.42,-142.07,540,0
3826,2012-06-29,21.42,-142.07,53579,0
3827,2012-10-25,21.42,-142.07,44101,0
3829,2002-12-02,21.44,-105.6,1161,0
3830,2003-02-23,21.44,-74.2,3240,0
3835,2002-11-11,21.5,-108.3,540,0
3836,2001-05-15,21.53,-65.82,89093,0
3837,2001-05-15,21.53,-65.82,16199,0
3838,2001-03-14,21.54,-81.02,0,0
3839,2007-02-22,21.54,-69.53,8999,0
3841,2004-02-27,21.59,-69.1,13885,0
3842,2003-11-01,21.61,-57.66,2700,0
3844,2006-02-18,21.62,-69.46,2160,0
3851,2007-05-14,21.65,-64.82,9528,0
3852,2007-10-26,21.65,-57.93,0,0
3853,2007-10-26,21.66,-57.93,0,0
3857,2002-11-02,21.68,-56.7,1080,0
3859,2005-05-12,21.72,-64.54,33747,0
3860,2005-10-30,21.72,-57.32,1978,0
3863,2003-04-05,21.76,-73.36,0,0
3865,2007-04-21,21.78,-59.11,1976,0
3866,2006-02-20,21.81,-71.18,1080,0
3867,2008-11-06,21.81,-58.65,4358,0
3871,2003-07-05,21.82,-157.55,432,0
3873,2003-11-01,21.85,-57.53,8774,0
3876,2003-04-04,21.88,-73.33,0,0
3881,2006-10-29,21.96,-60,71247,0
3884,2000-04-25,21.98,-60.05,1157,0
3889,2003-02-22,22.04,-74.58,0,0
3894,2004-10-31,22.08,-58.07,22089,0
3895,2000-11-02,22.1,-58.73,2700,0
3896,2001-02-21,22.1,-69.2,2160,0
3897,2008-03-03,22.11,-71.66,1751,0
3898,2012-06-28,22.11,-141.71,31888,0
3899,2012-10-25,22.11,-141.71,136043,0
3900,2000-02-26,22.15,-69.15,2160,0
3901,2000-02-26,22.17,-69.17,6479,0
3902,2002-12-02,22.17,-106.46,3600,0
3903,2008-03-04,22.17,-71.61,0,0
3904,2007-02-22,22.18,-70.23,0,0
3905,2002-12-10,22.2,-109.9,0,0
3906,2000-11-03,22.21,-57.36,3780,0
3907,2001-03-16,22.21,-85.26,0,0
3910,2000-02-22,22.24,-73.72,14039,0
3911,2008-03-04,22.24,-71.57,0,0
3915,2002-02-23,22.29,-71.93,0,0
3916,2007-05-15,22.29,-64.77,62635,0
3917,2002-11-02,22.3,-56.52,2700,0
3918,2007-05-15,22.31,-64.77,53306,0
3920,2007-04-21,22.34,-58.71,8674,0
3925,2004-02-27,22.41,-69.71,5398,0
3926,2002-02-25,22.42,-68.73,23623,0
3928,2001-02-18,22.47,-74.47,2700,0
3929,2001-10-28,22.47,-107.6,11570,0
3930,2008-03-02,22.47,-72.57,0,0
3933,2003-07-05,22.5,-157.43,540,0
3935,2007-10-25,22.54,-57.89,4598,0
3938,2002-02-23,22.57,-71.64,1620,0
3939,2001-04-20,22.59,-60.57,1620,0
3943,2001-05-16,22.6,-65.95,1620,0
3944,2001-05-16,22.6,-65.95,0,0
3947,2008-11-05,22.68,-58.76,970,0
3957,2003-11-13,22.76,-141.69,4860,0
3958,2012-06-27,22.76,-141.69,38649,0
3959,2012-10-25,22.76,-141.69,68363,0
3960,2000-02-22,22.78,-73.74,10799,0
3962,2002-10-28,22.81,-110.19,0,0
3968,2006-04-02,22.86,-74.48,16739,0
3969,2006-04-02,22.86,-74.48,9179,0
3970,2006-10-29,22.86,-59.8,2160,0
3971,2000-02-25,22.87,-69.81,4199,0
3972,2001-10-20,22.87,-109.94,2700,0
3974,2002-02-24,22.88,-70.49,1350,0
3978,2002-12-03,22.9,-107.51,0,0
3979,2007-02-21,22.91,-70.46,1440,0
3982,2001-03-14,22.93,-84.85,1080,0
3983,2002-02-24,22.93,-69.56,19438,0
3988,2001-10-20,22.97,-110.49,0,0
3991,2003-11-01,22.99,-148.78,4860,0
3992,2012-10-21,22.99,-148.78,2178976,0
3996,2005-05-13,23.04,-64.61,10799,0
3999,2002-11-09,23.05,-108.68,0,0
4000,2000-04-25,23.06,-59.8,23218,0
4001,2001-10-19,23.06,-110.98,540,0
4002,2004-04-04,23.06,-73.22,7019,0
4003,2002-12-04,23.09,-108.92,0,0
4005,2002-11-01,23.13,-56.39,4200,0
4006,2002-12-04,23.14,-108.72,535,0
4007,2002-12-10,23.14,-109.13,0,0
4008,2003-11-01,23.15,-144.69,540,0
4009,2012-10-20,23.15,-144.69,269637,0
4010,2006-02-17,23.16,-71.29,16199,0
4014,2001-02-20,23.17,-69.92,5400,0
4017,2001-10-28,23.2,-59.39,20617,0
4018,2001-03-16,23.21,-84.21,0,0
4022,2002-11-08,23.22,-109.02,0,0
4023,2008-04-09,23.22,-67.82,3780,0
4029,2003-10-31,23.24,-57.67,6479,0
4030,2007-10-25,23.24,-57.81,0,0
4031,2008-03-02,23.24,-73.25,5382,0
4033,2007-10-25,23.27,-57.8,1263,0
4037,2001-10-27,23.28,-107.84,2700,0
4038,2005-10-29,23.28,-56.77,818,0
4040,2004-02-26,23.3,-70.22,2700,0
4041,2005-10-29,23.3,-56.76,818,0
4042,2005-10-29,23.31,-56.75,0,0
4045,2001-02-18,23.33,-74.8,0,0
4046,2002-12-03,23.34,-107.65,0,0
4052,2003-10-31,23.35,-144.31,1080,0
4053,2007-05-15,23.35,-64.9,4021,0
4054,2012-10-20,23.35,-144.31,147894,0
4057,2000-02-21,23.37,-73.98,33477,0
4058,2001-04-19,23.37,-60.6,5400,0
4061,2003-07-06,23.43,-157.12,524,0
4062,2000-11-02,23.46,-58.83,5400,0
4076,2000-02-25,23.5,-69.96,27898,0
4077,2001-03-14,23.5,-84.06,2161,0
4078,2003-11-12,23.52,-141.63,1080,0
4079,2012-06-27,23.52,-141.63,25341,0
4080,2012-10-25,23.52,-141.63,14251,0
4084,2001-05-17,23.59,-65.74,12342,0
4085,2001-05-17,23.59,-65.74,10124,0
4088,2000-11-02,23.6,-57.05,31794,0
4089,2001-03-16,23.6,-83.7,7799,0
4092,2000-05-26,23.62,-74.73,9719,0
4095,2002-12-06,23.63,-109.38,9116,0
4096,2002-04-07,23.64,-73.6,5940,0
4101,2012-10-21,23.65,-149.74,296726,0
4104,2005-10-28,23.68,-56.61,4108,0
4110,2001-04-19,23.75,-60.42,4860,0
4111,2004-04-03,23.75,-73.16,5400,0
4115,2001-03-18,23.78,-83.14,1620,0
4116,2001-10-28,23.78,-59.05,1800,0
4117,2001-10-28,23.78,-59.05,9449,0
4119,2007-02-21,23.79,-70.92,6075,0
4124,2001-10-27,23.8,-108.52,1080,0
4127,2003-05-11,23.82,-81.58,0,0
4128,2005-03-27,23.84,-81.55,7559,0
4129,2006-10-28,23.84,-59.53,5165,0
4134,2000-02-17,23.85,-80.85,491,0
4135,2001-01-31,23.87,-82.9,0,0
4136,2005-04-21,23.87,-59.03,4320,0
4137,2007-04-19,23.87,-58.89,15026,0
4139,2001-01-31,23.88,-82.65,5400,0
4140,2001-03-20,23.88,-82.09,5940,0
4142,2002-04-21,23.89,-174.74,545,0
4143,2002-05-03,23.89,-82.04,0,0
4144,2002-11-08,23.89,-109.37,545,0
4148,2000-02-24,23.91,-70.19,491,0
4157,2003-01-30,23.94,-81.9,2160,0
4159,2000-03-19,23.95,-82.22,0,0
4160,2002-05-03,23.96,-82.13,0,0
4161,2006-04-28,23.96,-81.98,0,0
4172,2000-03-19,23.98,-81.97,1661,0
4173,2003-05-11,23.98,-80.95,2842,0
4174,2005-03-27,23.98,-81.64,0,0
4175,2000-03-19,23.99,-81.91,540,0
4179,2004-04-29,24,-82.03,2700,0
4180,2002-04-06,24.01,-73.71,900,0
4181,2003-01-30,24.01,-81.6,450,0
4182,2008-05-01,24.01,-82.07,0,0
4183,2008-05-01,24.01,-82.07,1080,0
4184,2008-12-20,24.01,-82.2,1783,0
4187,2002-03-18,24.02,-83.89,0,0
4188,2005-03-17,24.02,-82.06,10799,0
4189,2007-12-29,24.02,-82.84,0,0
4190,2008-05-01,24.02,-81.91,0,0
4193,2001-01-17,24.03,-82.82,0,0
4194,2001-02-20,24.03,-70.74,0,0
4195,2003-10-31,24.03,-57.76,3240,0
4196,2012-06-27,24.03,-138.44,21643,0
4197,2012-10-24,24.03,-138.44,141180,0
4199,2008-05-01,24.04,-81.92,0,0
4205,2004-02-13,24.05,-81.6,3240,0
4206,2004-04-29,24.05,-82.08,0,0
4207,2008-12-20,24.05,-82.22,0,0
4208,2004-01-28,24.06,-81.92,0,0
4209,2004-01-28,24.06,-82.35,0,0
4214,2001-02-12,24.08,-81.1,3240,0
4215,2001-03-18,24.08,-82.67,0,0
4216,2002-11-07,24.08,-109.73,0,0
4217,2003-07-06,24.08,-156.87,9179,0
4218,2006-05-14,24.09,-81.86,0,0
4223,2000-01-05,24.1,-82.88,1080,0
4224,2000-03-19,24.1,-82.08,1620,0
4225,2006-02-16,24.1,-71.87,2224,0
4226,2007-12-23,24.1,-82.47,18319,0
4227,2001-03-18,24.11,-83.36,318,0
4228,2004-04-29,24.11,-82.09,0,0
4233,2002-05-13,24.12,-80.76,0,0
4234,2003-02-20,24.12,-74.63,1080,0
4235,2004-02-12,24.12,-81.9,6299,0
4239,2004-02-26,24.13,-70.5,6557,0
4240,2007-12-27,24.13,-83.69,466,0
4245,2001-03-30,24.14,-81.35,982,0
4246,2002-04-06,24.14,-74.05,9719,0
4247,2003-05-01,24.14,-82.22,0,0
4248,2008-05-01,24.14,-81.98,0,0
4249,2008-05-01,24.14,-81.98,2160,0
4252,2002-01-31,24.15,-83.52,540,0
4253,2003-03-16,24.15,-83.88,0,0
4254,2008-04-08,24.15,-68.34,2132,0
4255,2005-03-17,24.16,-81.99,3780,0
4256,2008-05-01,24.16,-82.08,540,0
4260,2003-01-31,24.17,-82.58,0,0
4261,2006-04-26,24.17,-83.48,775,0
4265,2001-03-20,24.18,-81.8,540,0
4266,2007-10-24,24.18,-58.14,1429,0
4267,2004-02-12,24.19,-82.01,0,0
4268,2005-01-04,24.19,-81.84,771,0
4269,2005-03-28,24.19,-80.81,900,0
4275,2007-01-01,24.2,-81.92,10028,0
4276,2007-12-23,24.2,-81.93,264,0
4277,2008-05-01,24.2,-82.1,1405,0
4282,2000-03-19,24.21,-82.18,5940,0
4283,2001-03-15,24.21,-83.28,540,0
4284,2003-11-02,24.21,-149.32,11339,0
4285,2012-10-22,24.21,-149.32,22015,0
4291,2001-03-17,24.22,-83.18,0,0
4292,2007-12-30,24.22,-82.23,0,0
4294,2002-03-30,24.23,-81.59,0,0
4295,2000-03-23,24.24,-82.37,0,0
4296,2004-01-29,24.24,-83.02,337,0
4297,2006-02-10,24.24,-80.13,1594,0
4302,2000-03-20,24.25,-81.93,4725,0
4303,2008-03-29,24.25,-81.97,540,0
4304,2007-12-25,24.26,-81.85,470,0
4310,2003-01-06,24.27,-82.21,0,0
4311,2005-01-03,24.27,-82.11,1080,0
4312,2006-05-07,24.27,-82.29,540,0
4317,2012-10-20,24.28,-143.99,140222,0
4319,2001-10-21,24.29,-110.11,0,0
4320,2002-05-02,24.29,-83,0,0
4321,2002-11-05,24.29,-110.41,0,0
4322,2006-03-16,24.29,-81.95,4307,0
4323,2006-04-08,24.29,-81.95,3240,0
4327,2007-04-19,24.3,-59.51,18997,0
4333,2000-04-01,24.32,-80.3,1200,0
4334,2002-11-07,24.32,-109.8,0,0
4335,2005-10-28,24.32,-56.42,1755,0
4336,2006-03-12,24.32,-83.94,22771,0
4344,2000-02-16,24.33,-81.03,1620,0
4345,2001-03-19,24.33,-82.07,4320,0
4346,2001-05-17,24.33,-65.69,44996,0
4347,2005-10-28,24.33,-56.42,16064,0
4348,2007-02-15,24.33,-81.14,3150,0
4349,2002-04-06,24.34,-74.52,1620,0
4350,2005-10-28,24.34,-56.42,1429,0
4358,2005-10-28,24.36,-56.41,462,0
4359,2007-01-31,24.36,-82.39,2160,0
4360,2000-02-20,24.37,-74.65,10259,0
4361,2001-10-27,24.37,-58.63,15119,0
4362,2003-01-06,24.37,-82.24,0,0
4363,2007-02-14,24.37,-81.67,0,0
4364,2008-01-30,24.37,-83.54,0,0
4365,2012-06-22,24.37,-147.78,6242,0
4366,2012-10-22,24.37,-147.78,62691,0
4370,2001-01-16,24.38,-82.53,0,0
4371,2001-01-29,24.38,-82.71,3436,0
4372,2001-10-26,24.38,-109.17,540,0
4373,2008-01-30,24.38,-82.92,444,0
4374,2000-02-16,24.39,-81.71,540,0
4375,2002-01-30,24.39,-83,7559,0
4376,2002-03-30,24.39,-80.84,24973,0
4377,2004-01-05,24.39,-82.04,0,0
4378,2007-01-31,24.39,-83.21,3240,0
4380,2001-01-28,24.4,-81.97,18898,0
4381,2000-03-22,24.41,-85.03,7019,0
4382,2002-02-13,24.41,-81.12,1620,0
4383,2004-01-05,24.41,-82.21,0,0
4387,2001-02-11,24.42,-81.8,0,0
4388,2003-02-11,24.42,-81.57,1620,0
4389,2004-01-27,24.42,-81.7,0,0
4395,2008-11-04,24.43,-58.99,0,0
4396,2000-03-31,24.44,-80.76,0,0
4397,2001-01-30,24.44,-82.89,2400,0
4398,2007-03-30,24.44,-80.23,0,0
4401,2002-11-01,24.45,-56.76,0,0
4402,2002-12-06,24.45,-110.09,0,0
4403,2007-12-27,24.45,-83.85,0,0
4404,2008-01-31,24.45,-83.91,1071,0
4411,2000-02-15,24.48,-81.66,10799,0
4412,2001-01-30,24.48,-83.17,89928,0
4414,2003-02-12,24.49,-80.79,0,0
4415,2008-02-16,24.49,-81.24,2566,0
4419,2000-02-06,24.5,-82.77,1080,0
4420,2004-01-30,24.5,-83.11,0,0
4422,2008-01-31,24.51,-84.31,0,0
4426,2001-10-26,24.52,-109.92,4320,0
4427,2008-02-14,24.52,-81.81,1494,0
4428,2012-06-22,24.52,-148.47,3198,0
4429,2012-10-22,24.52,-148.47,123592,0
4432,2001-03-28,24.53,-81.81,2160,0
4433,2002-11-06,24.53,-110.52,0,0
4434,2003-02-01,24.53,-83.46,2395,0
4435,2003-04-29,24.54,-83.26,6479,0
4445,2001-01-17,24.55,-82.92,0,0
4446,2002-01-31,24.56,-83.49,36437,0
4447,2003-05-12,24.56,-80.26,0,0
4448,2007-12-28,24.56,-83.17,0,0
4451,2000-02-17,24.58,-80.54,540,0
4452,2003-02-01,24.58,-83.38,0,0
4454,2000-02-23,24.59,-71.65,4983,0
4455,2007-02-15,24.59,-80.45,0,0
4456,2008-02-03,24.59,-83.34,3379,0
4457,2008-02-03,24.59,-83.23,1296,0
4458,2012-10-19,24.59,-143.47,108179,0
4462,2001-01-04,24.6,-83.67,0,0
4467,2005-05-14,24.62,-64.62,13499,0
4468,2007-02-20,24.62,-71.25,0,0
4470,2000-02-16,24.63,-80.39,5940,0
4471,2001-02-13,24.63,-80.36,491,0
4472,2002-04-05,24.63,-76.02,0,0
4473,2007-01-31,24.64,-84.35,8722,0
4476,2000-11-01,24.65,-59.05,1473,0
4477,2001-10-17,24.65,-113.28,0,0
4478,2000-11-02,24.66,-56.96,5400,0
4480,2000-04-01,24.67,-79.56,0,0
4481,2004-02-13,24.67,-80.52,0,0
4482,2003-04-26,24.68,-83.8,0,0
4483,2007-10-24,24.69,-58.22,0,0
4484,2007-10-24,24.7,-58.21,880,0
4485,2004-03-28,24.71,-80.31,0,0
4488,2012-06-26,24.73,-139.58,10181,0
4489,2012-10-24,24.73,-139.58,1477568,0
4494,2005-10-28,24.75,-56.32,2633,0
4497,2000-05-30,24.76,-74.39,0,0
4498,2001-02-13,24.76,-80.07,540,0
4499,2001-03-30,24.76,-80.24,0,0
4500,2003-10-30,24.76,-58.19,4054,0
4509,2003-02-12,24.78,-79.59,0,0
4510,2005-02-12,24.78,-79.72,0,0
4513,2002-03-18,24.79,-84.02,1080,0
4514,2004-02-25,24.79,-71.14,2077,0
4515,2005-02-12,24.79,-79.72,1473,0
4523,2007-04-19,24.82,-59.86,113445,0
4529,2007-02-04,24.83,-83.67,0,0
4531,2001-05-18,24.84,-65.48,1080,0
4532,2001-05-18,24.84,-65.48,2700,0
4533,2004-02-24,24.84,-72.76,0,0
4534,2004-02-25,24.84,-71.45,810,0
4538,2006-03-26,24.85,-79.86,540,0
4539,2008-02-17,24.85,-80.41,0,0
4541,2003-02-19,24.86,-74.17,0,0
4542,2002-02-14,24.87,-79.9,0,0
4543,2004-04-02,24.87,-73.46,9817,0
4545,2006-03-26,24.88,-79.83,1080,0
4546,2000-04-26,24.89,-73.03,16199,0
4547,2002-02-20,24.89,-71.98,30594,0
4553,2008-02-01,24.9,-84.74,0,0
4555,2001-01-29,24.91,-82.62,0,0
4556,2001-02-17,24.91,-74.74,540,0
4557,2004-03-28,24.91,-79.63,0,0
4558,2007-02-01,24.94,-85.12,0,0
4565,2004-05-10,24.98,-79.77,675,0
4569,2001-02-14,25.01,-80.01,0,0
4571,2000-02-18,25.02,-79.9,1080,0
4575,2000-04-02,25.04,-79.43,0,0
4576,2002-10-31,25.05,-56.9,26098,0
4577,2004-02-24,25.05,-73.83,982,0
4578,2003-07-07,25.06,-156.94,0,0
4580,2007-02-03,25.07,-83.89,450,0
4581,2008-11-04,25.07,-59.06,0,0
4584,2007-02-02,25.08,-84.15,0,0
4587,2007-02-03,25.11,-83.88,1080,0
4589,2007-02-16,25.12,-79.95,450,0
4592,2002-03-18,25.14,-84.23,0,0
4593,2004-05-09,25.14,-80.08,0,0
4594,2008-02-02,25.14,-83.73,0,0
4599,2000-02-20,25.15,-75.16,540,0
4600,2005-04-20,25.15,-59.17,22273,0
4604,2008-04-08,25.17,-68.78,2700,0
4609,2001-04-21,25.18,-73.35,0,0
4610,2008-02-02,25.18,-83.96,0,0
4613,2002-03-31,25.21,-80.07,0,0
4614,2005-03-28,25.21,-80.03,2025,0
4618,2000-02-17,25.23,-80.05,1080,0
4619,2000-04-23,25.23,-59.2,7019,0
4620,2005-05-14,25.23,-64.74,56156,0
4621,2001-04-18,25.24,-59.91,11339,0
4630,2008-02-01,25.26,-84.56,3580,0
4633,2002-04-03,25.27,-77.37,3927,0
4634,2006-03-26,25.27,-79.38,3780,0
4635,2007-05-16,25.27,-65.59,15385,0
4639,2002-02-20,25.28,-72.16,6000,0
4640,2007-10-23,25.28,-58.23,1756,0
4641,2012-06-23,25.28,-147,4447,0
4642,2012-10-22,25.28,-147,68636,0
4645,2007-02-02,25.3,-84.57,0,0
4646,2001-02-14,25.31,-79.78,540,0
4647,2001-02-14,25.31,-79.78,0,0
4648,2007-02-20,25.31,-71.56,0,0
4649,2007-03-31,25.31,-79.98,0,0
4654,2002-11-02,25.32,-110.55,0,0
4658,2000-02-05,25.35,-82.58,2700,0
4659,2003-03-28,25.35,-79.81,2700,0
4660,2004-03-31,25.35,-141.11,3240,0
4661,2012-06-25,25.35,-141.11,1146,0
4662,2012-10-24,25.35,-141.11,1672405,0
4663,2006-03-31,25.36,-76.07,8998,0
4669,2000-04-01,25.39,-79.38,0,0
4670,2006-03-27,25.39,-79.85,0,0
4674,2001-02-16,25.4,-76.1,1080,0
4675,2003-10-30,25.4,-58.61,10682,0
4676,2002-05-14,25.41,-79.91,3240,0
4677,2006-03-27,25.41,-79.82,0,0
4683,2001-03-30,25.44,-79.68,0,0
4685,2003-04-28,25.47,-83.88,1620,0
4689,2002-04-04,25.48,-76.01,0,0
4690,2005-10-28,25.48,-56.1,6032,0
4692,2002-04-04,25.49,-75.98,0,0
4693,2005-10-28,25.49,-56.09,18992,0
4694,2006-10-27,25.49,-59.5,8639,0
4699,2000-02-17,25.51,-79.52,540,0
4700,2002-10-30,25.51,-110.4,0,0
4701,2004-02-14,25.51,-79.89,11319,0
4702,2005-10-28,25.51,-56.08,32286,0
4703,2003-01-29,25.52,-82.94,1080,0
4704,2006-02-15,25.52,-72.54,11339,0
4716,2000-11-01,25.56,-57.13,3240,0
4731,2002-02-14,25.58,-79.81,540,0
4732,2003-02-18,25.59,-74.6,0,0
4739,2002-10-31,25.6,-57.1,0,0
4740,2003-05-12,25.6,-79.93,0,0
4741,2006-02-11,25.61,-79.94,790,0
4747,2007-02-18,25.63,-76.98,5400,0
4749,2001-05-18,25.64,-65.28,6599,0
4750,2001-05-18,25.64,-65.28,23507,0
4751,2008-02-27,25.64,-76.54,0,0
4759,2003-02-17,25.65,-75.42,216523,0
4760,2004-03-31,25.65,-76.4,1410,0
4761,2007-05-17,25.65,-65.7,1598,0
4768,2005-10-28,25.67,-56,2796,0
4769,2007-05-17,25.67,-65.68,1170,0
4779,2003-02-13,25.68,-79.67,0,0
4780,2004-02-23,25.68,-74.8,70194,0
4781,2012-10-19,25.68,-143.09,281349,0
4784,2004-03-30,25.69,-141.14,4050,0
4785,2012-06-25,25.69,-141.14,10706,0
4786,2012-10-24,25.69,-141.14,1943071,0
4788,2001-04-18,25.7,-59.81,7199,0
4789,2004-02-21,25.7,-76.82,0,0
4791,2001-02-16,25.71,-77.17,3240,0
4792,2001-02-16,25.71,-77.17,3780,0
4793,2008-05-10,25.71,-79.83,0,0
4803,2000-02-20,25.73,-76.26,4320,0
4806,2003-02-16,25.75,-77.22,0,0
4807,2000-04-25,25.76,-70.95,10799,0
4808,2000-05-30,25.76,-73.68,3240,0
4809,2000-05-30,25.76,-73.68,1800,0
4819,2002-04-03,25.78,-76.18,0,0
4820,2000-04-02,25.79,-79.34,13885,0
4827,2004-02-21,25.82,-76.19,0,0
4831,2007-04-18,25.84,-60.2,17778,0
4836,2003-02-17,25.86,-76.31,0,0
4845,2001-03-31,25.89,-79.54,3600,0
4846,2007-02-16,25.89,-79.64,0,0
4852,2002-10-31,25.9,-57.2,7019,0
4854,2006-03-30,25.91,-76.73,1620,0
4864,2003-02-16,25.92,-77.37,0,0
4865,2003-07-07,25.92,-156.96,0,0
4874,2006-03-29,25.93,-77.79,540,0
4875,2002-04-03,25.94,-76.49,4500,0
4876,2006-03-29,25.94,-77.8,540,0
4877,2012-06-23,25.94,-146.58,5046,0
4878,2012-10-22,25.94,-146.58,94556,0
4889,2005-02-20,25.96,-68.42,5400,0
4903,2007-02-17,25.98,-77.63,11257,0
4908,2002-02-15,26,-79.83,0,0
4909,2006-10-27,26.01,-59.34,27769,0
4921,2004-03-30,26.05,-141.2,1620,0
4922,2006-03-27,26.05,-79.93,0,0
4923,2012-10-23,26.05,-141.2,2018858,0
4925,2003-03-30,26.07,-78.04,1705,0
4926,2001-10-17,26.08,-114.91,0,0
4927,2003-03-29,26.08,-79.48,0,0
4930,2004-02-22,26.09,-75.69,600,0
4936,2003-02-14,26.1,-78.61,540,0
4938,2001-04-21,26.12,-72.54,5625,0
4945,2004-10-27,26.13,-56.53,7019,0
4946,2006-02-15,26.13,-73.02,5400,0
4951,2000-05-31,26.14,-73.19,0,0
4952,2000-05-31,26.14,-73.19,84532,0
4953,2004-03-29,26.14,-143.12,4320,0
4954,2012-06-24,26.14,-143.12,9468,0
4955,2012-10-23,26.14,-143.12,336535,0
4958,2005-05-15,26.15,-64.84,3780,0
4959,2007-10-22,26.15,-58.6,1791,0
4961,2002-04-02,26.16,-77.83,8998,0
4962,2003-02-15,26.16,-77.85,0,0
4963,2004-02-23,26.16,-75.4,0,0
4964,2004-10-28,26.16,-56.54,5940,0
4965,2007-02-17,26.16,-78.04,0,0
4975,2004-10-26,26.17,-56.82,2160,0
4976,2007-10-22,26.17,-58.6,1957,0
4977,2008-03-30,26.17,-79.31,1080,0
4983,2004-03-30,26.18,-79.45,1080,0
4984,2002-04-01,26.19,-78.32,1080,0
4999,2001-10-26,26.2,-58.48,113931,0
5001,2000-02-19,26.21,-78.1,3701,0
5002,2003-10-29,26.21,-58.4,1800,0
5003,2003-11-08,26.21,-144.53,540,0
5004,2004-03-28,26.21,-144.53,13499,0
5005,2012-06-23,26.21,-144.53,0,0
5006,2012-10-23,26.21,-144.53,153857,0
5008,2000-04-01,26.22,-79.71,0,0
5009,2002-04-22,26.22,-176.28,11522,0
5010,2004-03-30,26.22,-78.42,6942,0
5015,2000-11-01,26.23,-56.63,7559,0
5016,2002-04-01,26.23,-77.91,10796,0
5017,2002-05-01,26.24,-165.56,2659,0
5024,2005-02-20,26.26,-69.11,0,0
5034,2001-02-14,26.28,-79.76,4320,0
5035,2001-04-17,26.29,-59.99,72354,0
5036,2001-05-19,26.29,-65.15,18898,0
5037,2001-05-19,26.29,-65.15,21058,0
5038,2002-10-30,26.29,-57.33,10799,0
5045,2000-04-23,26.3,-59.9,41577,0
5053,2006-03-28,26.34,-79.09,1800,0
5056,2004-02-22,26.36,-75.51,0,0
5060,2003-02-14,26.37,-79.03,1620,0
5063,2002-03-31,26.38,-79.3,0,0
5064,2003-03-30,26.38,-79.04,1080,0
5070,2000-05-31,26.41,-73.12,57235,0
5071,2000-05-31,26.41,-73.12,43197,0
5072,2008-03-31,26.41,-79.38,0,0
5079,2002-04-01,26.42,-79.03,0,0
5080,2003-02-15,26.42,-78.17,0,0
5083,2005-03-29,26.43,-79.41,0,0
5098,2005-03-29,26.48,-79.63,0,0
5099,2001-02-18,26.49,-73.53,4860,0
5104,2005-10-27,26.51,-55.72,36337,0
5105,2006-03-28,26.51,-79.64,771,0
5108,2004-02-14,26.53,-79.6,1080,0
5112,2001-04-20,26.57,-71.36,1543,0
5113,2002-10-30,26.57,-57.47,15119,0
5115,2003-07-07,26.59,-156.82,2174,0
5116,2005-02-14,26.59,-79.32,0,0
5118,2003-03-29,26.6,-79.39,0,0
5119,2012-10-19,26.6,-142.77,76329,0
5126,2000-02-19,26.68,-79.22,2160,0
5127,2000-04-24,26.68,-70.05,116631,0
5128,2000-05-03,26.69,-79.82,1620,0
5132,2004-05-11,26.72,-79.85,0,0
5134,2000-04-03,26.73,-79.83,0,0
5136,2000-02-05,26.74,-82.75,360,0
5137,2005-05-15,26.74,-64.47,25918,0
5138,2007-04-17,26.74,-60.48,6696,0
5139,2007-10-22,26.74,-58.88,4323,0
5141,2003-05-12,26.75,-79.78,0,0
5143,2001-02-18,26.76,-74.1,5401,0
5144,2006-10-27,26.76,-59.14,16799,0
5145,2007-05-18,26.76,-65.67,1964,0
