,OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized,Country,Year
3220,5584,2000-10-26,29.59,-60.32,11290,0,,2000
3221,5585,2005-10-26,29.6,-55.84,1427,0,,2005
3222,5586,2001-04-16,29.63,-65.48,10124,0,,2001
3223,5590,2007-04-06,29.66,-72.98,4628,0,,2007
3224,5593,2001-04-03,29.67,-76.44,16975,0,,2001
3225,5595,2002-05-15,29.68,-62.51,17279,0,,2002
3226,5600,2000-04-03,29.69,-79.05,0,0,,2000
3227,5601,2005-04-18,29.69,-59.97,45511,0,,2005
3228,5604,2008-04-01,29.7,-77.57,0,0,,2008
3229,5606,2002-10-28,29.74,-58.54,4320,0,,2002
3230,5607,2001-04-06,29.75,-77.4,0,0,,2001
3231,5608,2002-05-15,29.76,-61.95,5801,0,,2002
3232,5610,2005-03-31,29.78,-80.52,800,0,,2005
3233,5611,2001-05-21,29.79,-64.82,50154,0,,2001
3234,5612,2001-05-21,29.79,-64.82,33477,0,,2001
3235,5613,2002-05-17,29.79,-78.14,30778,0,,2002
3236,5614,2006-10-25,29.79,-59.45,10259,0,,2006
3237,5615,2008-04-04,29.82,-73.46,2160,0,,2008
3238,5620,2001-04-03,29.86,-76.26,61188,0,,2001
3239,5621,2001-04-05,29.86,-77.94,514,0,,2001
3240,5622,2003-05-15,29.87,-77.5,16199,0,,2003
3241,5623,2008-04-04,29.87,-72.42,83693,0,,2008
3242,5627,2008-04-03,29.9,-74.18,0,0,,2008
3243,5631,2002-05-17,29.92,-77.72,98812,0,,2002
3244,5632,2001-04-14,29.93,-61.81,8639,0,,2001
3245,5633,2003-07-09,29.94,-156.71,14470,0,,2003
3246,5636,2000-04-05,29.95,-77.1,0,0,,2000
3247,5641,2002-05-18,29.97,-63.34,540,0,,2002
3248,5642,2005-03-31,29.97,-80.97,0,0,,2005
3249,5644,2004-01-04,29.98,-140.0,2700,0,,2004
3250,5645,2012-10-15,29.98,-140.0,161726,0,,2012
3251,5647,2003-10-27,30.0,-57.35,11781,0,,2003
3252,5648,2008-04-03,30.0,-74.58,0,0,,2008
3253,5651,2008-04-02,30.01,-76.53,0,0,,2008
3254,5657,2002-05-14,30.05,-63.57,5400,0,,2002
3255,5660,2005-04-17,30.06,-60.4,78704,0,,2005
3256,5661,2000-04-20,30.07,-65.3,13707,0,,2000
3257,5662,2000-06-05,30.08,-68.84,36004,0,,2000
3258,5663,2000-06-05,30.08,-68.84,25378,0,,2000
3259,5665,2001-04-16,30.1,-65.85,12959,0,,2001
3260,5666,2005-10-25,30.11,-56.56,35735,0,,2005
3261,5670,2007-10-19,30.13,-60.46,76517,0,,2007
3262,5671,2005-10-25,30.14,-56.58,23407,0,,2005
3263,5673,2000-04-03,30.15,-77.71,0,0,,2000
3264,5674,2000-10-25,30.16,-60.41,1800,0,,2000
3265,5676,2005-10-25,30.19,-56.62,9021,0,,2005
3266,5681,2005-10-25,30.21,-56.66,62886,0,,2005
3267,5682,2008-04-02,30.22,-75.82,21211,0,,2008
3268,5683,2002-10-21,30.23,-120.37,0,0,,2002
3269,5688,2003-05-15,30.27,-76.76,4860,0,,2003
3270,5693,2002-10-21,30.28,-121.22,0,0,,2002
3271,5694,2003-07-10,30.31,-155.93,23113,0,,2003
3272,5695,2001-04-06,30.32,-73.56,491,0,,2001
3273,5699,2001-04-06,30.39,-72.88,58315,0,,2001
3274,5707,2000-04-06,30.43,-74.83,17356,0,,2000
3275,5708,2001-04-04,30.43,-78.7,1080,0,,2001
3276,5711,2002-10-27,30.45,-59.08,22678,0,,2002
3277,5712,2008-05-12,30.45,-78.95,44996,0,,2008
3278,5713,2001-04-15,30.46,-65.92,25378,0,,2001
3279,5714,2005-04-01,30.46,-80.76,0,0,,2005
3280,5715,2005-04-17,30.46,-60.98,8099,0,,2005
3281,5716,2003-05-19,30.47,-71.22,18224,0,,2003
3282,5717,2000-04-06,30.48,-75.05,900,0,,2000
3283,5718,2001-05-22,30.48,-64.89,3600,0,,2001
3284,5719,2001-05-22,30.48,-64.89,10799,0,,2001
3285,5722,2001-10-24,30.49,-59.3,54536,0,,2001
3286,5723,2003-05-19,30.49,-70.32,70794,0,,2003
3287,5725,2005-10-25,30.5,-56.97,24717,0,,2005
3288,5727,2002-05-13,30.51,-63.43,23218,0,,2002
3289,5728,2003-05-16,30.52,-75.7,15315,0,,2003
3290,5729,2007-05-19,30.52,-64.86,324276,0,,2007
3291,5732,2000-04-11,30.53,-65.88,4860,0,,2000
3292,5735,2003-05-19,30.57,-69.7,2700,0,,2003
3293,5737,2001-10-12,30.6,-117.47,0,0,,2001
3294,5738,2001-04-06,30.61,-76.7,50216,0,,2001
3295,5739,2001-04-07,30.61,-72.14,540,0,,2001
3296,5740,2002-10-27,30.61,-59.61,1080,0,,2002
3297,5742,2001-04-05,30.65,-74.15,23303,0,,2001
3298,5743,2001-04-07,30.66,-71.47,17860,0,,2001
3299,5744,2005-04-02,30.66,-80.15,1274,0,,2005
3300,5749,2000-06-05,30.68,-67.94,398111,0,,2000
3301,5750,2000-06-05,30.68,-67.94,236167,0,,2000
3302,5754,2000-04-07,30.72,-74.02,6479,0,,2000
3303,5756,2003-05-20,30.73,-68.07,8639,0,,2003
3304,5757,2003-05-16,30.74,-75.17,281317,0,,2003
3305,5758,2005-04-16,30.77,-61.33,92593,0,,2005
3306,5759,2002-10-20,30.78,-122.45,0,0,,2002
3307,5760,2003-05-18,30.79,-72.38,9719,0,,2003
3308,5763,2000-04-20,30.84,-65.66,982,0,,2000
3309,5764,2003-05-17,30.84,-73.5,80094,0,,2003
3310,5767,2000-04-19,30.86,-64.16,4050,0,,2000
3311,5768,2001-04-15,30.86,-64.83,0,0,,2001
3312,5773,2002-05-18,30.9,-64.02,0,0,,2002
3313,5774,2000-04-07,30.93,-73.48,0,0,,2000
3314,5775,2005-05-18,30.93,-64.6,107991,0,,2005
3315,5786,2000-10-25,30.99,-60.86,2160,0,,2000
3316,5787,2003-05-20,30.99,-69.17,3240,0,,2003
3317,5788,2004-05-13,30.99,-78.65,4447,0,,2004
3318,5795,2003-05-17,31.0,-74.0,67495,0,,2003
3319,5796,2005-04-06,31.02,-71.56,77214,0,,2005
3320,5799,2000-04-08,31.04,-72.7,5400,0,,2000
3321,5800,2000-04-12,31.05,-65.75,24298,0,,2000
3322,5801,2001-04-08,31.05,-70.44,5890,0,,2001
3323,5802,2012-05-15,31.06,-143.46,1073,0,,2012
3324,5803,2012-10-15,31.06,-143.46,279281,0,,2012
3325,5807,2001-04-05,31.09,-74.71,0,0,,2001
3326,5808,2001-04-07,31.09,-73.8,6479,0,,2001
3327,5809,2001-04-08,31.09,-72.85,1620,0,,2001
3328,5812,2007-10-19,31.11,-61.05,12008,0,,2007
3329,5814,2000-04-06,31.13,-73.41,1080,0,,2000
3330,5815,2007-10-19,31.13,-61.07,18249,0,,2007
3331,5817,2000-04-11,31.14,-66.16,5400,0,,2000
3332,5818,2005-04-06,31.15,-71.04,1080,0,,2005
3333,5822,2000-06-06,31.17,-67.1,2700,0,,2000
3334,5823,2000-06-06,31.17,-67.1,26458,0,,2000
3335,5824,2005-04-06,31.17,-72.31,0,0,,2005
3336,5827,2005-04-05,31.18,-73.25,0,0,,2005
3337,5832,2001-04-04,31.23,-75.71,1620,0,,2001
3338,5833,2005-04-05,31.23,-73.62,540,0,,2005
3339,5834,2001-10-23,31.24,-60.25,15119,0,,2001
3340,5835,2005-10-24,31.24,-57.41,2936,0,,2005
3341,5836,2001-04-08,31.25,-69.43,23466,0,,2001
3342,5837,2002-10-26,31.25,-59.21,16199,0,,2002
3343,5841,2001-04-08,31.26,-71.5,33477,0,,2001
3344,5845,2000-04-05,31.27,-73.64,0,0,,2000
3345,5846,2000-04-07,31.27,-72.76,0,0,,2000
3346,5847,2000-04-18,31.27,-63.78,18359,0,,2000
3347,5853,2005-04-04,31.33,-74.8,540,0,,2005
3348,5854,2000-04-08,31.36,-71.43,2160,0,,2000
3349,5857,2000-04-11,31.37,-66.3,21058,0,,2000
3350,5863,2003-10-26,31.38,-57.07,5400,0,,2003
3351,5865,2000-04-05,31.39,-74.0,1080,0,,2000
3352,5866,2008-10-31,31.39,-63.55,587,0,,2008
3353,5868,2000-04-20,31.41,-59.66,4320,0,,2000
3354,5869,2005-04-15,31.41,-61.68,35097,0,,2005
3355,5870,2001-04-14,31.42,-64.08,0,0,,2001
3356,5871,2004-05-14,31.42,-77.94,1800,0,,2004
3357,5877,2000-04-19,31.45,-61.06,1080,0,,2000
3358,5878,2001-04-08,31.45,-68.55,53996,0,,2001
3359,5882,2000-04-07,31.48,-72.16,4320,0,,2000
3360,5883,2000-04-19,31.5,-60.47,9179,0,,2000
3361,5884,2005-04-07,31.51,-70.29,3780,0,,2005
3362,5886,2001-04-08,31.54,-70.12,15659,0,,2001
3363,5887,2001-10-12,31.54,-117.18,5940,0,,2001
3364,5888,2012-05-15,31.54,-143.82,58866,0,,2012
3365,5889,2012-10-15,31.54,-143.82,31116,0,,2012
3366,5897,2000-04-09,31.57,-70.74,5940,0,,2000
3367,5899,2000-06-06,31.58,-66.31,18359,0,,2000
3368,5900,2000-06-06,31.58,-66.31,47516,0,,2000
3369,5901,2001-04-09,31.58,-69.8,34557,0,,2001
3370,5904,2005-05-19,31.62,-65.03,26016,0,,2005
3371,5905,2001-10-23,31.63,-60.97,27000,0,,2001
3372,5906,2007-04-08,31.64,-69.03,1174,0,,2007
3373,5908,2000-04-07,31.67,-71.92,10801,0,,2000
3374,5909,2002-05-19,31.67,-73.67,5940,0,,2002
3375,5911,2000-04-11,31.68,-66.3,50756,0,,2000
3376,5918,2012-05-14,31.72,-144.77,14133,0,,2012
3377,5919,2012-10-14,31.72,-144.77,31396,0,,2012
3378,5923,2000-04-17,31.73,-63.11,2160,0,,2000
3379,5924,2008-10-25,31.73,-64.05,11819,0,,2008
3380,5926,2001-04-09,31.74,-68.55,13499,0,,2001
3381,5932,2004-05-18,31.75,-69.47,2700,0,,2004
3382,5933,2005-04-08,31.75,-69.11,3599,0,,2005
3383,5934,2001-04-09,31.76,-67.43,38825,0,,2001
3384,5936,2001-04-09,31.8,-68.17,9719,0,,2001
3385,5937,2004-05-14,31.81,-77.22,15299,0,,2004
3386,5942,2002-05-18,31.83,-64.87,8999,0,,2002
3387,5944,2000-04-17,31.85,-62.65,9179,0,,2000
3388,5945,2001-04-14,31.85,-63.97,3240,0,,2001
3389,5948,2000-04-09,31.88,-69.68,6381,0,,2000
3390,5949,2000-04-08,31.89,-71.22,4860,0,,2000
3391,5953,2005-04-15,31.91,-62.25,4723,0,,2005
3392,5954,2000-06-07,31.92,-65.57,34557,0,,2000
3393,5955,2000-06-07,31.92,-65.57,7019,0,,2000
3394,5956,2001-04-14,31.92,-64.41,0,0,,2001
3395,5957,2004-05-19,31.93,-66.66,57775,0,,2004
3396,5958,2005-04-08,31.93,-68.51,5940,0,,2005
3397,5959,2005-10-23,31.94,-57.7,4529,0,,2005
3398,5962,2000-04-11,31.96,-67.32,27980,0,,2000
3399,5963,2001-05-22,31.96,-65.11,7019,0,,2001
3400,5976,2002-10-26,31.99,-59.56,22580,0,,2002
3401,5977,2005-04-09,31.99,-66.03,0,0,,2005
3402,5978,2001-04-10,32.01,-66.6,10028,0,,2001
3403,5980,2000-04-09,32.03,-68.92,2025,0,,2000
3404,5981,2001-04-10,32.03,-66.94,1080,0,,2001
3405,5982,2000-04-10,32.04,-68.36,12824,0,,2000
3406,5983,2001-07-01,32.04,-65.17,0,0,,2001
3407,5984,2005-04-09,32.04,-67.26,0,0,,2005
3408,5985,2005-04-15,32.04,-62.79,0,0,,2005
3409,5986,2000-04-11,32.05,-67.19,6170,0,,2000
3410,5989,2001-04-10,32.07,-65.53,1600,0,,2001
3411,5999,2000-04-10,32.13,-67.4,9179,0,,2000
3412,6000,2000-10-23,32.13,-65.02,5400,0,,2000
3413,6001,2004-05-18,32.13,-71.42,4860,0,,2004
3414,6002,2005-05-20,32.13,-64.63,9899,0,Bermuda,2005
3415,6004,2000-06-07,32.14,-64.73,11879,0,Bermuda,2000
3416,6005,2000-06-07,32.14,-64.73,24838,0,Bermuda,2000
3417,6013,2000-04-16,32.18,-63.98,2492,0,,2000
3418,6014,2005-04-13,32.18,-64.7,0,0,Bermuda,2005
3419,6015,2007-10-18,32.18,-61.82,59559,0,,2007
3420,6018,2001-06-29,32.2,-65.57,0,0,,2001
3421,6019,2002-05-19,32.2,-71.82,0,0,,2002
3422,6020,2002-10-19,32.21,-120.45,1080,0,,2002
3423,6021,2004-05-17,32.21,-72.4,19978,0,,2004
3424,6024,2002-05-21,32.22,-69.7,1350,0,,2002
3425,6025,2002-05-21,32.22,-69.22,2104,0,,2002
3426,6028,2001-10-23,32.24,-62.17,17819,0,,2001
3427,6029,2001-10-23,32.24,-62.17,19978,0,,2001
3428,6031,2007-04-10,32.28,-65.56,0,0,,2007
3429,6032,2000-04-17,32.31,-63.7,2700,0,,2000
3430,6033,2005-04-14,32.31,-63.39,1620,0,,2005
3431,6037,2007-04-09,32.34,-66.42,540,0,,2007
3432,6041,2012-04-24,32.35,-155.1,619,0,,2012
3433,6042,2012-10-10,32.35,-155.1,3415,0,,2012
3434,6043,2005-04-14,32.36,-64.12,0,0,,2005
3435,6044,2000-06-08,32.37,-64.56,11339,0,Bermuda,2000
3436,6045,2012-05-13,32.37,-146.51,1568,0,,2012
3437,6046,2012-10-14,32.37,-146.51,11059,0,,2012
3438,6048,2000-04-16,32.38,-64.38,5890,0,,2000
3439,6049,2004-05-25,32.4,-64.42,14849,0,Bermuda,2004
3440,6050,2001-10-12,32.42,-117.18,4320,0,México,2001
3441,6051,2003-10-26,32.42,-57.05,1200,0,,2003
3442,6054,2002-05-24,32.43,-66.6,2946,0,,2002
3443,6055,2004-05-15,32.44,-76.23,2700,0,,2004
3444,6057,2002-05-26,32.49,-63.94,0,0,,2002
3445,6058,2005-10-23,32.49,-58.12,25218,0,,2005
3446,6059,2007-04-09,32.5,-67.08,6479,0,,2007
3447,6066,2002-05-17,32.57,-151.69,87820,0,,2002
3448,6068,2001-06-29,32.59,-65.55,56156,0,,2001
3449,6069,2004-05-17,32.59,-73.26,9179,0,,2004
3450,6072,2002-10-18,32.6,-119.57,13499,0,,2002
3451,6073,2004-05-15,32.6,-75.14,0,0,,2004
3452,6078,2002-10-16,32.64,-117.33,6599,0,United States,2002
3453,6081,2008-10-25,32.65,-64.19,10799,0,,2008
3454,6091,2002-05-28,32.73,-64.58,29158,0,,2002
3455,6093,2012-04-27,32.76,-150.21,4546,0,,2012
3456,6094,2012-10-12,32.76,-150.21,6095,0,,2012
3457,6098,2004-05-15,32.77,-74.83,1080,0,,2004
3458,6099,2005-05-23,32.78,-64.11,7559,0,,2005
3459,6102,2005-10-23,32.79,-58.4,19322,0,,2005
3460,6103,2005-10-23,32.8,-58.42,11733,0,,2005
3461,6104,2005-10-23,32.8,-58.43,5563,0,,2005
3462,6105,2003-05-26,32.82,-64.29,34017,0,,2003
3463,6110,2012-10-13,32.84,-147.81,154607,0,,2012
3464,6111,2007-04-10,32.86,-64.49,1176,0,,2007
3465,6115,2002-10-17,32.91,-118.48,0,0,United States,2002
3466,6118,2002-05-26,32.99,-63.46,95596,0,,2002
3467,6119,2002-10-17,32.99,-118.74,0,0,United States,2002
3468,6121,2001-10-22,33.0,-62.5,15659,0,,2001
3469,6122,2012-10-10,33.02,-152.9,83582,0,,2012
3470,6124,2005-10-23,33.03,-58.53,6253,0,,2005
3471,6126,2003-12-24,33.06,-148.13,540,0,,2003
3472,6127,2012-10-13,33.06,-148.13,291370,0,,2012
3473,6129,2012-04-29,33.08,-147.02,4388,0,,2012
3474,6130,2012-10-13,33.08,-147.02,806614,0,,2012
3475,6131,2012-10-09,33.09,-156.27,89213,0,,2012
3476,6132,2003-08-17,33.1,-156.49,524,0,,2003
3477,6133,2012-04-27,33.1,-149.63,7855,0,,2012
3478,6134,2012-10-08,33.1,-156.49,21749,0,,2012
3479,6135,2012-10-12,33.1,-149.63,41494,0,,2012
3480,6138,2007-10-18,33.22,-62.5,6048,0,,2007
3481,6141,2001-05-27,33.25,-64.64,26323,0,,2001
3482,6142,2001-05-28,33.25,-64.64,2700,0,,2001
3483,6143,2007-10-17,33.25,-62.51,11594,0,,2007
3484,6144,2003-08-16,33.26,-156.98,3600,0,,2003
3485,6145,2012-10-08,33.26,-156.98,12499,0,,2012
3486,6146,2000-10-23,33.27,-66.01,2700,0,,2000
3487,6147,2001-07-06,33.28,-65.15,0,0,,2001
3488,6148,2003-07-12,33.34,-151.97,20303,0,,2003
3489,6152,2012-04-26,33.35,-150.87,8722,0,,2012
3490,6153,2012-10-11,33.35,-150.87,218536,0,,2012
3491,6158,2012-10-09,33.38,-156.38,4232,0,,2012
3492,6160,2005-10-22,33.42,-58.63,8716,0,,2005
3493,6163,2005-10-22,33.43,-58.62,0,0,,2005
3494,6164,2007-05-25,33.43,-65.8,66187,0,,2007
3495,6166,2005-10-22,33.44,-58.61,0,0,,2005
3496,6169,2012-10-11,33.47,-151.63,327434,0,,2012
3497,6171,2001-06-29,33.52,-65.08,772,0,,2001
3498,6172,2004-10-22,33.52,-60.64,0,0,,2004
3499,6173,2005-05-24,33.52,-63.6,6479,0,,2005
3500,6179,2004-05-25,33.54,-64.87,10124,0,,2004
3501,6184,2012-10-11,33.56,-152.27,41259,0,,2012
3502,6187,2002-10-25,33.62,-60.78,2700,0,,2002
3503,6192,2001-05-28,33.64,-64.9,174136,0,,2001
3504,6193,2001-05-28,33.64,-64.9,100432,0,,2001
3505,6194,2002-05-26,33.64,-63.47,675,0,,2002
3506,6196,2005-10-22,33.66,-58.72,22701,0,,2005
3507,6203,2001-10-21,33.76,-62.64,9901,0,,2001
3508,6204,2001-10-22,33.76,-62.64,30238,0,,2001
3509,6208,2002-05-28,33.81,-64.62,8099,0,,2002
3510,6209,2002-05-29,33.84,-64.62,10799,0,,2002
3511,6210,2002-05-29,33.84,-64.62,49676,0,,2002
3512,6211,2002-05-27,33.86,-63.79,40047,0,,2002
3513,6214,2002-05-29,33.87,-64.62,4860,0,,2002
3514,6215,2003-10-25,33.88,-57.36,1620,0,,2003
3515,6218,2002-05-17,33.93,-151.55,56794,0,,2002
3516,6221,2007-10-17,33.94,-63.06,15568,0,,2007
3517,6222,2002-08-21,33.97,-119.39,0,0,United States,2002
3518,6227,2007-05-26,34.05,-65.32,0,0,,2007
3519,6230,2007-05-26,34.08,-65.31,2488,0,,2007
3520,6242,2000-10-22,34.22,-67.11,14039,0,,2000
3521,6243,2001-05-29,34.22,-65.34,0,0,,2001
3522,6244,2001-05-29,34.22,-65.34,8639,0,,2001
3523,6248,2005-05-24,34.32,-63.78,11339,0,,2005
3524,6256,2004-05-27,34.43,-65.63,1620,0,,2004
3525,6262,2001-07-06,34.56,-66.13,7559,0,,2001
3526,6263,2001-10-21,34.56,-63.5,13197,0,,2001
3527,6265,2002-05-27,34.57,-64.25,0,0,,2002
3528,6268,2007-10-17,34.61,-63.52,0,0,,2007
3529,6269,2007-10-17,34.62,-63.53,0,0,,2007
3530,6277,2002-05-29,34.67,-64.76,44816,0,,2002
3531,6279,2002-10-23,34.68,-61.33,4418,0,,2002
3532,6281,2002-05-29,34.7,-64.77,14579,0,,2002
3533,6282,2002-05-29,34.7,-64.77,11879,0,,2002
3534,6284,2002-05-29,34.72,-64.77,11879,0,,2002
3535,6285,2003-10-25,34.75,-58.3,2078,0,,2003
3536,6286,2002-05-28,34.78,-64.32,542657,0,,2002
3537,6287,2007-05-26,34.83,-65.0,12440,0,,2007
3538,6288,2000-10-22,34.84,-67.48,22678,0,,2000
3539,6291,2002-10-24,34.86,-60.87,1080,0,,2002
3540,6298,2005-10-21,34.93,-59.11,17852,0,,2005
3541,6299,2006-10-22,34.94,-58.23,540,0,,2006
3542,6305,2001-05-29,35.01,-65.75,3780,0,,2001
3543,6306,2003-05-27,35.03,-63.32,2700,0,,2003
3544,6318,2001-06-28,35.13,-64.06,0,0,,2001
3545,6319,2002-10-24,35.13,-60.98,3780,0,,2002
3546,6320,2004-10-21,35.15,-61.73,2160,0,,2004
3547,6327,2002-08-20,35.25,-122.24,0,0,,2002
3548,6331,2001-10-21,35.33,-64.51,15599,0,,2001
3549,6332,2001-10-21,35.33,-64.51,24298,0,,2001
3550,6333,2002-05-28,35.38,-64.8,23071,0,,2002
3551,6336,2000-10-21,35.41,-67.67,9359,0,,2000
3552,6345,2007-05-27,35.5,-64.65,5820,0,,2007
3553,6346,2007-05-27,35.51,-64.64,4188,0,,2007
3554,6349,2002-05-29,35.53,-64.83,8639,0,,2002
3555,6350,2002-05-30,35.53,-64.83,953,0,,2002
3556,6351,2007-10-16,35.53,-64.13,4334,0,,2007
3557,6362,2001-10-20,35.68,-64.56,46976,0,,2001
3558,6365,2001-07-07,35.71,-67.12,8099,0,,2001
3559,6366,2003-05-28,35.71,-63.56,18359,0,,2003
3560,6369,2007-05-27,35.73,-64.37,2139,0,,2007
3561,6373,2001-10-20,35.8,-64.54,0,0,,2001
3562,6381,2008-10-23,35.86,-67.01,1588,0,,2008
3563,6386,2003-10-24,35.88,-58.53,1800,0,,2003
3564,6389,2006-10-21,35.89,-58.15,1620,0,,2006
3565,6391,2001-07-07,35.9,-67.25,62545,0,,2001
3566,6392,2005-10-21,35.92,-59.23,9100,0,,2005
3567,6395,2000-10-21,35.96,-68.08,15839,0,,2000
3568,6396,2008-05-21,35.99,-75.19,675,0,,2008
3569,6399,2004-05-28,36.14,-63.92,7199,0,,2004
3570,6402,2003-10-23,36.17,-59.18,32397,0,,2003
3571,6403,2002-08-20,36.19,-122.14,0,0,,2002
3572,6408,2001-06-27,36.23,-64.41,1543,0,,2001
3573,6409,2007-05-28,36.23,-64.07,0,0,,2007
3574,6412,2007-05-28,36.25,-64.07,0,0,,2007
3575,6416,2007-10-16,36.31,-64.8,8722,0,,2007
3576,6417,2007-10-16,36.32,-64.82,4159,0,,2007
3577,6418,2003-07-13,36.34,-149.9,11422,0,,2003
3578,6427,2002-05-30,36.43,-65.36,404968,0,,2002
3579,6428,2008-05-21,36.44,-75.5,0,0,,2008
3580,6434,2000-10-22,36.51,-64.64,3780,0,,2000
3581,6442,2002-10-23,36.55,-62.15,1620,0,,2002
3582,6443,2003-05-28,36.62,-63.95,25198,0,,2003
3583,6444,2005-10-20,36.69,-60.33,7008,0,,2005
3584,6447,2005-10-20,36.7,-60.33,3635,0,,2005
3585,6448,2005-10-20,36.72,-60.33,2886,0,,2005
3586,6449,2005-10-20,36.74,-60.34,0,0,,2005
3587,6450,2000-10-20,36.78,-68.72,5400,0,,2000
3588,6451,2000-10-21,36.78,-65.62,2400,0,,2000
3589,6454,2001-10-19,36.82,-64.25,9817,0,,2001
3590,6462,2003-07-13,37.03,-149.44,13932,0,,2003
3591,6463,2003-10-21,37.05,-63.73,5400,0,,2003
3592,6466,2002-05-30,37.11,-65.66,3240,0,,2002
3593,6467,2003-10-21,37.15,-64.07,0,0,,2003
3594,6470,2007-10-15,37.18,-65.6,3639,0,,2007
3595,6471,2005-10-20,37.2,-60.93,3510,0,,2005
3596,6472,2002-10-22,37.21,-62.55,5400,0,,2002
3597,6474,2001-06-27,37.23,-64.5,9447,0,,2001
3598,6477,2006-06-03,37.25,-74.35,2160,0,,2006
3599,6480,2001-10-19,37.28,-64.84,14997,0,,2001
3600,6481,2001-10-19,37.28,-64.84,20243,0,,2001
3601,6482,2000-10-21,37.3,-66.72,0,0,,2000
3602,6483,2002-08-19,37.3,-122.58,0,0,United States,2002
3603,6484,2003-10-20,37.3,-65.39,0,0,,2003
3604,6485,2004-10-19,37.32,-63.44,6299,0,,2004
3605,6496,2007-05-28,37.45,-63.57,18929,0,,2007
3606,6501,2002-05-31,37.48,-65.22,5851,0,,2002
3607,6502,2005-10-19,37.48,-61.3,7675,0,,2005
3608,6503,2003-05-29,37.55,-63.92,0,0,,2003
3609,6504,2006-06-03,37.56,-73.79,0,0,,2006
3610,6507,2001-06-26,37.61,-64.38,0,0,,2001
3611,6510,2001-10-18,37.62,-65.65,1080,0,,2001
3612,6511,2001-10-18,37.62,-65.65,0,0,,2001
3613,6512,2002-08-18,37.64,-122.54,0,0,United States,2002
3614,6520,2003-07-14,37.73,-148.97,10130,0,,2003
3615,6522,2000-10-20,37.75,-67.62,0,0,,2000
3616,6523,2003-10-20,37.78,-66.74,0,0,,2003
3617,6527,2001-05-31,37.82,-65.23,0,0,,2001
3618,6532,2006-06-04,37.97,-73.12,0,0,,2006
3619,6533,2002-10-22,37.99,-63.15,2160,0,,2002
3620,6534,2007-10-15,38.02,-66.8,0,0,,2007
3621,6535,2000-10-20,38.08,-68.59,2699,0,,2000
3622,6540,2002-05-30,38.13,-65.45,540,0,,2002
3623,6543,2005-10-18,38.17,-62.73,0,0,,2005
3624,6552,2002-05-31,38.27,-64.85,0,0,,2002
3625,6554,2005-05-26,38.3,-63.13,1963,0,,2005
3626,6556,2003-10-19,38.35,-67.92,0,0,,2003
3627,6557,2001-06-26,38.36,-64.68,5400,0,,2001
3628,6558,2006-06-04,38.38,-72.59,0,0,,2006
3629,6563,2007-05-29,38.5,-64.4,63125,0,,2007
3630,6564,2000-10-18,38.51,-72.17,0,0,,2000
3631,6566,2002-08-09,38.53,-123.66,0,0,,2002
3632,6567,2006-10-19,38.55,-60.4,14543,0,,2006
3633,6568,2001-06-25,38.56,-66.97,0,0,,2001
3634,6571,2002-10-21,38.64,-63.99,11339,0,,2002
3635,6572,2001-06-23,38.7,-67.34,0,0,,2001
3636,6577,2002-05-31,38.77,-65.62,1620,0,,2002
3637,6580,2003-10-18,38.84,-69.05,1080,0,,2003
3638,6584,2007-10-14,38.89,-67.7,0,0,,2007
3639,6590,2000-10-19,38.95,-71.33,2160,0,,2000
3640,6591,2008-06-29,38.97,-70.6,0,0,,2008
3641,6592,2002-10-21,38.99,-65.09,0,0,,2002
3642,6594,2006-06-05,39.0,-73.45,1080,0,,2006
3643,6595,2005-10-17,39.01,-64.7,2160,0,,2005
3644,6596,2000-07-02,39.02,-69.37,0,0,,2000
3645,6600,2007-05-30,39.05,-63.5,914,0,,2007
3646,6601,2007-05-30,39.06,-63.52,3908,0,,2007
3647,6602,2001-06-23,39.07,-68.03,1620,0,,2001
3648,6612,2002-06-01,39.14,-65.04,0,0,,2002
3649,6613,2000-10-18,39.16,-72.47,0,0,,2000
3650,6614,2005-06-25,39.16,-70.31,8639,0,,2005
3651,6615,2008-06-29,39.17,-70.52,0,0,,2008
3652,6616,2007-05-30,39.18,-63.65,9335,0,,2007
3653,6617,2000-07-03,39.22,-69.71,0,0,,2000
3654,6618,2002-08-08,39.25,-124.02,0,0,United States,2002
3655,6619,2008-06-03,39.25,-74.0,0,0,,2008
3656,6623,2008-06-13,39.28,-71.21,771,0,,2008
3657,6629,2003-05-29,39.32,-63.14,11879,0,,2003
3658,6634,2004-06-26,39.35,-71.19,540,0,,2004
3659,6635,2008-09-02,39.36,-71.12,0,0,,2008
3660,6636,2007-05-31,39.38,-64.64,5882,0,,2007
3661,6637,2006-10-17,39.39,-65.4,6479,0,,2006
3662,6641,2001-06-23,39.4,-68.14,0,0,,2001
3663,6642,2008-08-16,39.42,-70.57,900,0,,2008
3664,6643,2008-08-16,39.42,-69.98,982,0,,2008
3665,6644,2006-10-17,39.44,-66.63,540,0,,2006
3666,6647,2005-06-24,39.46,-70.52,1620,0,,2005
3667,6648,2007-10-14,39.48,-68.28,339,0,,2007
3668,6649,2003-10-18,39.52,-69.97,0,0,,2003
3669,6650,2002-06-30,39.53,-68.68,0,0,,2002
3670,6656,2008-06-12,39.57,-71.94,450,0,,2008
3671,6658,2008-09-03,39.59,-71.97,0,0,,2008
